DISBURSED_AMOUNT,LTV,PERFORM_CNS_SCORE,NO_OF_INQUIRIES,CREDIT_SCORE,RISK_TIER,UNDERWRITING_ACTION
64213.0,77.77,712.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
45349.0,69.26,0.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59947.0,79.99,0.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
71832.0,85.0,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
73123.0,72.62,821.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
73023.0,64.68,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52603.0,80.34,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44349.0,60.87,15.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61289.0,83.86,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
79079.0,74.42,785.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
51203.0,83.45,592.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52579.0,80.89,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
73817.0,72.46,774.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50803.0,79.95,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
61213.0,71.7,657.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
62713.0,60.66,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
31352.0,70.0,0.0,1.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61187.0,82.35,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
83035.0,57.94,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
88620.0,72.82,669.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50403.0,76.21,314.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
65382.0,84.8,0.0,0.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
38139.0,53.17,16.0,1.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
71117.0,66.94,710.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55509.0,81.76,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54853.0,59.73,0.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
82686.0,51.61,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
39294.0,63.65,0.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
37939.0,70.58,0.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46000.0,68.48,0.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50653.0,72.96,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
72923.0,71.47,603.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
71780.0,66.25,738.0,6.0,580,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
61547.0,89.34,713.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47849.0,73.07,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54259.0,79.04,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
29774.0,53.82,0.0,0.0,620,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
52403.0,74.81,16.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
60213.0,88.8,738.0,1.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53503.0,79.13,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51578.0,73.97,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56823.0,84.44,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
60213.0,75.1,694.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46340.0,59.37,0.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
73751.0,74.05,653.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49303.0,89.61,15.0,1.0,578,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
90630.0,60.16,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
57059.0,80.42,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
61613.0,88.89,832.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
70123.0,69.83,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53253.0,79.09,412.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
70776.0,74.04,585.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
65582.0,88.16,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49303.0,77.66,0.0,1.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47145.0,84.15,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
42210.0,74.88,825.0,1.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54000.0,78.84,731.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59947.0,89.7,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39394.0,63.32,0.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52703.0,75.7,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
64789.0,80.66,735.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54259.0,75.68,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50434.0,81.61,825.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
36821.0,54.66,0.0,0.0,618,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
62447.0,80.99,15.0,1.0,579,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
48743.0,81.07,738.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
67882.0,86.03,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52203.0,54.5,0.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48852.0,79.03,374.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
40304.0,68.58,488.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59189.0,74.99,480.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
40594.0,43.66,0.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48339.0,65.74,0.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33134.0,55.0,824.0,0.0,625,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
50303.0,82.93,300.0,1.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
46573.0,84.99,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53103.0,86.98,516.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54203.0,79.94,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
57259.0,76.81,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49249.0,80.19,779.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
37159.0,48.77,0.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54459.0,88.89,641.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50203.0,73.2,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56559.0,73.6,342.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
46749.0,75.3,825.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52503.0,89.04,763.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
51078.0,87.93,15.0,0.0,583,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49978.0,74.84,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55259.0,83.64,0.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49533.0,82.62,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40294.0,68.99,0.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
71123.0,74.44,458.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
39439.0,59.09,825.0,0.0,627,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
52078.0,69.91,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56313.0,67.36,455.0,1.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47349.0,67.42,645.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55659.0,74.02,15.0,1.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
68882.0,73.18,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40554.0,73.39,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
39894.0,68.38,0.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33484.0,74.43,825.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
18420.0,26.9,738.0,0.0,644,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
81129.0,66.79,737.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50018.0,87.42,615.0,2.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43622.0,54.81,815.0,0.0,628,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
56313.0,84.35,738.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
78866.0,84.19,0.0,0.0,582,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
68417.0,68.05,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39442.0,69.42,300.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
79686.0,82.65,738.0,1.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
67869.0,84.15,695.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
74579.0,71.9,300.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48159.0,74.5,836.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
44537.0,65.46,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
44749.0,69.22,792.0,0.0,626,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
64382.0,79.88,685.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
24601.0,44.14,726.0,0.0,632,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
60763.0,82.96,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50578.0,82.98,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43639.0,70.9,680.0,1.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
68923.0,59.03,611.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46349.0,82.61,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56959.0,79.02,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45449.0,58.58,0.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46349.0,47.81,0.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
98390.0,69.02,836.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
95954.0,62.0,0.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56459.0,88.55,710.0,1.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
37939.0,75.72,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44349.0,75.45,0.0,1.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49349.0,74.28,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52333.0,79.94,420.0,2.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
62213.0,84.15,836.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48988.0,78.86,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52513.0,78.35,836.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42485.0,63.37,825.0,0.0,623,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
42270.0,71.96,0.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
39394.0,61.02,584.0,0.0,620,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
47500.0,78.87,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
96942.0,69.31,879.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61847.0,79.94,653.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49263.0,84.64,657.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
38439.0,53.36,0.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47749.0,71.63,15.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58013.0,56.42,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
68933.0,74.35,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
68317.0,88.2,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55140.0,84.29,385.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50303.0,77.76,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61213.0,82.76,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44349.0,65.4,0.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52478.0,78.27,607.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56921.0,79.8,738.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61197.0,84.83,427.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49748.0,78.46,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51178.0,74.97,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45349.0,68.31,0.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50800.0,74.26,722.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57003.0,79.99,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39894.0,72.87,825.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
45645.0,65.53,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63080.0,79.34,15.0,1.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53513.0,55.67,0.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56959.0,78.91,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52703.0,89.45,738.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39394.0,66.62,16.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
71123.0,88.78,785.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
66882.0,74.3,663.0,2.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63919.0,89.08,763.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
30439.0,53.0,575.0,0.0,622,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
34675.0,53.58,680.0,1.0,624,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
46349.0,71.03,836.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55134.0,83.1,758.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52303.0,79.3,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48049.0,71.87,788.0,0.0,620,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
51300.0,79.41,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
37775.0,58.04,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
45849.0,79.95,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
37939.0,54.17,824.0,0.0,624,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
52478.0,75.7,15.0,1.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
57259.0,84.43,653.0,1.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48075.0,66.63,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
39456.0,63.53,0.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50078.0,74.64,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44245.0,78.14,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52803.0,69.72,0.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58414.0,87.2,749.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61847.0,89.48,815.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54281.0,77.95,638.0,1.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52978.0,89.7,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53478.0,77.38,657.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48149.0,74.11,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55259.0,88.61,0.0,0.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
69659.0,83.82,14.0,0.0,581,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56513.0,73.05,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58509.0,89.1,300.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40544.0,64.62,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
40795.0,89.26,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52303.0,79.85,684.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58013.0,84.43,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
61213.0,82.33,722.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48849.0,71.58,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
67213.0,64.34,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
43429.0,61.14,732.0,0.0,624,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
59947.0,84.67,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53578.0,89.13,708.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
88120.0,74.99,783.0,0.0,616,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
75299.0,84.95,413.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58000.0,72.07,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46145.0,69.62,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55099.0,82.27,17.0,0.0,585,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
30161.0,50.16,0.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56913.0,83.92,502.0,1.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54853.0,69.79,782.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
43438.0,64.29,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60214.0,67.49,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45185.0,77.79,583.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
45849.0,78.24,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50243.0,79.54,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43122.0,52.5,800.0,0.0,628,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
49293.0,68.78,15.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
38939.0,62.45,549.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58313.0,87.95,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55059.0,73.15,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
111038.0,69.01,0.0,0.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59259.0,81.89,300.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
38398.0,52.89,730.0,0.0,629,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
50078.0,78.82,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
65182.0,84.87,15.0,1.0,576,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
42894.0,71.7,300.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
95800.0,60.33,675.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
44749.0,73.68,549.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49303.0,76.3,825.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54864.0,89.36,300.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51282.0,78.59,0.0,1.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
31041.0,51.75,0.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49303.0,68.12,0.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
73123.0,74.99,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
62213.0,84.87,635.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
